back_dock_failed.wav,"Kan het oplaadstation niet bereiken, verwijder obstakel en maak de laadpunten op het dock schoon.
back_dock_nearby.wav,"Kan het dock niet bereiken, verwijder de obstakels!"
bin_in.wav,"Stofbak geïnstalleerd."
bin_out.wav,"Stofbak verwijderd"
binout_error10.wav,"Filter is verstopt. Verwijder de stofbak and maak het filter schoon!"
bl_recovery_bootfailed.wav,"Het is mislukt om te starten. Terugzetten van fabrieksinstellingen. Dit duurt ongeveer 5 minuten."
bl_recovery_failed.wav,"Mislukt om terug te gaan naar fabrieksinstellingen. Probeer het opnieuw."
bl_recovery_retry.wav,"Bezig om fabrieksinstellingen te herstellen. Dit duurt ongeveer 5 minuten."
bl_recovery_start.wav,"Bezig om fabrieksinstellingen te herstellen. Dit duurt ongeveer 5 minuten."
bl_recovery_updatefailed.wav,"Mislukt om up te daten. Teruzetten van fabrieksinstellingen. Dit duurt ongeveer 5 minuten.
charging.wav,"Aan het opladen."
clean_bin.wav,"Empty the dustbin."
clean_finish.wav,"Ik ben klaar met schoonmaken, ik ga terug naar het dock."
di.wav,"Ding dong!"
ding.wav,"Ding!"
error_internal.wav,"Er heeft een interne fout plaatsgevonden. Herstart het systeem."
error1.wav,"Error 1, Draai de lesereenheid en kijk of het niet geblokkeerd is."
error2.wav,"Error 2, Maak de bumper schoon en geef er een zacht tikje tegen aan."
error3.wav,"Error 3, Verplaats de robot naar een nieuwe locatie en start opnieuw op."
error4.wav,"Error 4, Maak de cliff sensor schoon. Verplaats de robot weg van valmogelijkheden en start opnieuw op."
error5.wav,"Error 5, Verwijder de hoofdborstel en borstellager en maak deze schoon."
error6.wav,"Error 6, Verwijder de zijborstel en maak deze schoon"
error7.wav,"Error 7, Check dat de wielen niet geblokeeerd zijn, daarna verplaats de robot naar een nieuwe locatie en herstart."
error8.wav,"Error 8, Verwijder obstakels rondom de robot."
error9.wav,"Error 9, Herinstalleer stofbak en filter."
error10.wav,"Error 10, Check het filter. Als deze nat is, gebruik een droge. Als het droog is, maak deze schoon en probeer opnieuw."
error11.wav,"Error 11, Sterk magnetisch veld gedetecteerd. Verplaats de robot weg van de muurtape en herstart."
error12.wav,"Error 12, Batterijniveau te laag, laad op voor gebruik."
error13.wav,"Error 13, Batterij fout. Maak de laadpunten schoon en probeer het opnieuw."
error14.wav,"Error 14, Batterij fout."
error15.wav,"Error 15, Maak de muursensor schoon"
error16.wav,"Error 16, Zet de robot op een gelijkmatige vloer en start."
error17.wav,"Error 17, Fout in de zijborstel module. Reset de robot."
error18.wav,"Error 18, Ventilatie fout. Reset de robot."
error19.wav,"Error 19, De dock heeft geen stroom. Check de verbinding."
error21.wav,"Error 21, De hoogte sensor is ingedrukt. Verplaats de robot en herstart."
error22.wav,"Error 22, Maak de oplaadensor op de robot schoon."
error23.wav,"Error 23, Clean the transmission area on the charging dock."
error24.wav,"Error 24, No-Go-Zone of muurtape gedetecteerd. Verplaats de robot en herstart."
findme.wav,"Hoi! Ik ben hier"
finish.wav,"Klaar met schoonmaken."
goto.wav,"Onderweg naar bestemming"
goto_complete.wav,"Bestemming bereikt"
goto_failed.wav,"Het was niet mogelijk om de bestemming te bereiken"
home.wav,"Ik ga terug naar het dock"
map_restore.wav,"De plattegrond is teruggezet, start met opladen."
no_power.wav,"Batterij is laag, ik ga terug naar het dock."
no_power_charging.wav,"Batterij is laag, langer opladen is nodig"
no_spot_on_dock.wav,"Verplaats de robot naar bestemming en start plek schoonmaken."
pause.wav,"Gepauzeeerd."
positioning.wav,"Positioneren, even geduld."
power_off.wav,"Uitzetten."
power_off_rejected.wav,"Verplaats de robot van het dock en schakel uit."
power_resume_clean.wav,"Batterij is opgeladen, hervat schoonmaken."
relocate_failed.wav,"Route plannen is mislukt, kan de bestemming niet bereiken."
remote.wav,"Start afstandsbediening"
remote_complete.wav,"Afstandsbediening gestopt"
restart_backtodock_ignore_forbidden_zone.wav,"Positie gefaald. De virtuele muur of No-Go-Zone is ongeldig. Vervolgt opladen."
restart_clean.wav,"Positioneren mislukt, start een nieuwe schoonmaak."
restart_clean_fromdock.wav,"Positioneren mislukt, start een nieuwe schoonmaak om de plattegrond opnieuw te maken."
restart_clean_ignore_forbidden_zone.wav,"Positie gefaald. De virtuele muur of No-Go-Zone is ongeldig. Start een nieuwe schoonmaak."
restart_clean_nodock.wav,"Positioneren mislukt, ongeldige plattegrond. Start een nieuwe schoonmaak."
restart_spot_ignore_forbidden_zone.wav,"Postioneren mislukt. De virtuele muur of de No-Go-Zone is ongeldig. Hervat plek schoonmaken."
